"urlid"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"NA"
7629	0.000346430928870688	0.000346430928901185	0.00034643092885255	0.000346430928852179	0.000346430928856901	0.274601516516606	0.000346430928864261	0.721934174194766	0.000346430928808579	0.000346430928865857	0.000346430928864245	0.000346430928890807	1
236	0.000123529750603323	0.000123529750618861	0.00012352975060875	0.000123529750607999	0.00012352975061438	0.0515118288256121	0.000123529750595346	0.947252873668291	0.000123529750602137	0.000123529750601362	0.000123529750615541	0.000123529750629145	0
3783	0.000153308465832749	0.812889372832607	0.00015330846585068	0.0968799318265714	0.000153308465816594	0.000153308465819425	0.000153308465845571	0.000153308465820777	0.0888509191483299	0.000153308465840223	0.000153308465832169	0.000153308465833488	0
8775	0.000255201113762907	0.000255201113904045	0.000255201113807129	0.000255201113784776	0.160554909783272	0.000255201113794786	0.00025520111382722	0.836893079078669	0.000255201113774447	0.000255201113847044	0.00025520111376963	0.000255201113786773	1
6898	0.000150474546666469	0.000150474546632714	0.952025584022095	0.000150474546620582	0.000150474546646702	0.000150474546619414	0.000150474546628719	0.000150474546642342	0.00015047454662021	0.000150474546639626	0.0145682256786643	0.0320519193795236	0
3325	0.000346430928857329	0.000346430928884154	0.344877795945206	0.651657894766142	0.000346430928825975	0.000346430928835753	0.000346430928934126	0.000346430928820842	0.000346430928925177	0.000346430928849723	0.000346430928870192	0.000346430928849332	0
5839	0.00972989817690753	0.0794553148200342	7.23599293447798e-05	7.23599293462392e-05	7.23599293452841e-05	0.00777248441978546	7.23599293331008e-05	0.0113240285994911	7.23599293402794e-05	0.594424121707748	7.23599293388126e-05	0.296859992699986	1
5408	0.0666742125635071	7.7602518518756e-05	7.76025185283681e-05	7.76025185283716e-05	7.76025185261378e-05	7.76025185255222e-05	7.76025185129344e-05	0.833205173410958	7.76025185128155e-05	7.76025185170718e-05	7.76025185229272e-05	0.099422191358842	1
4504	0.173398247317551	0.43584557044888	0.228524276010891	0.000651346643582868	0.000651346643600908	0.000651346643597934	0.00065134664378516	0.000651346643612252	0.000651346643548456	0.000651346643580252	0.000651346643576813	0.157021133073793	0
5356	8.63258154475574e-05	8.63258154535835e-05	8.63258154539337e-05	8.6325815451317e-05	8.63258154624734e-05	8.632581545025e-05	8.63258154460126e-05	0.891189656490908	8.63258154453305e-05	0.00330331629407584	8.63258154459629e-05	0.104730094875959	1
5075	0.000487512190843821	0.197925896439404	0.797198981652189	0.000487512190856677	0.000487512190878928	0.000487512190831959	0.000487512190858627	0.000487512190818733	0.000487512190798667	0.000487512190854033	0.000487512190822966	0.000487512190843019	0
4554	0.146484514974151	0.0533276658455455	0.000672882886521986	0.705032197123516	0.000672882886436473	0.000672882886368461	0.000672882886420534	0.000672882886534577	0.00067288288643972	0.000672882886514259	0.000672882886451478	0.0897725589650992	0
8543	0.00015447214857754	0.000154472148593945	0.000154472148584636	0.000154472148591856	0.000154472148636298	0.058911570778398	0.000154472148581204	0.939543707735669	0.000154472148592666	0.000154472148606807	0.000154472148581167	0.000154472148586482	1
6909	0.466818844023172	0.196326171764006	6.05239006495845e-05	6.05239006456258e-05	6.05239006458067e-05	6.05239006480428e-05	0.0167695419503921	6.05239006836744e-05	6.05239006510089e-05	6.05239006450671e-05	6.05239006513608e-05	0.31960125105721	0
5571	0.00103072300267156	0.00103072300288618	0.00103072300294641	0.00103072300268441	0.529783612749789	0.223729075984518	0.00103072300267927	0.237210804240734	0.00103072300257068	0.00103072300274845	0.00103072300285434	0.00103072300291778	1
4879	0.00011713087402278	0.000117130874035672	0.000117130874024024	0.0218837512699067	0.000117130874023527	0.000117130874034541	0.000117130874012259	0.700667618499979	0.010166169797053	0.000117130874033622	0.000117130874032644	0.266345413440842	0
6480	0.000309545300267876	0.000309545300275703	0.796996894431907	0.0003095453002896	0.000309545300282623	0.0261946089572973	0.000309545300269582	0.000309545300252763	0.0003095453002487	0.000309545300275385	0.000309545300325671	0.174022588908307	0
8304	4.33231761469851e-05	4.33231761497198e-05	4.33231761471896e-05	4.33231761548394e-05	4.3323176144505e-05	4.33231761492757e-05	4.33231761506451e-05	4.33231761460186e-05	4.33231761499865e-05	0.657626814712554	4.33231761533639e-05	0.341939953525953	1
5006	0.0449070833415502	8.68786091570398e-05	0.0771841958399991	0.0703748707999659	8.68786091396009e-05	8.68786091442379e-05	8.68786091451156e-05	8.68786091431096e-05	8.6878609146729e-05	8.68786091508947e-05	0.619531434913888	0.18739426484057	0
544	0.000162489037886883	0.000162489037904302	0.000162489037896966	0.000162489037934298	0.000162489037906515	0.00016248903791443	0.00016248903789577	0.963019340809704	0.0353557688112281	0.00016248903791769	0.000162489037902367	0.000162489037908241	1
5767	0.000298205682529287	0.000298205682593997	0.000298205682539587	0.115144944057773	0.000298205682532415	0.000298205682615796	0.000298205682521466	0.000298205682637889	0.262945327206811	0.000298205682508941	0.349664595317347	0.26985948795759	0
8821	0.00679066483532625	0.197813442759229	5.45241174909877e-05	0.298735050198494	0.00246740294064273	5.45241174888285e-05	5.45241174921818e-05	5.45241174951803e-05	5.4524117483936e-05	5.45241174876877e-05	5.45241174905767e-05	0.493811770443878	0
6856	7.55849537626867e-05	7.55849537656459e-05	7.55849537641278e-05	7.55849537642543e-05	0.0183012916789855	0.103789095259003	7.55849537607706e-05	7.55849537631617e-05	7.55849537612986e-05	7.55849537648652e-05	0.877229348478139	7.55849537660926e-05	1
8147	0.000182938160979777	0.000182938160974673	0.000182938160937554	0.00018293816096101	0.56310974741765	0.0819717581931611	0.000182938160925414	0.0246027191713344	0.000182938160958177	0.000182938160933871	0.000182938160933484	0.32885226993025	1
426	0.000733515617790231	0.000733515617735661	0.000733515617808095	0.000733515617764289	0.00073351561774577	0.000733515617746271	0.0504474166998838	0.0266580837383231	0.91629285900176	0.000733515617740414	0.000733515617803367	0.000733515617899269	0
4928	0.000505682961094308	0.994437487428643	0.000505682961034806	0.000505682961069519	0.00050568296100449	0.000505682961020307	0.000505682961057826	0.000505682960978742	0.00050568296100307	0.00050568296100719	0.00050568296104394	0.000505682961042851	0
2587	3.39607973082297e-05	0.011461423863718	3.39607973099707e-05	3.39607973068124e-05	3.39607973058623e-05	3.39607973067711e-05	3.39607973042306e-05	0.598330540745637	3.3960797304297e-05	3.39607973094478e-05	3.39607973103767e-05	0.389902388214879	1
4286	0.392354059878689	0.577470705445531	0.00301752346775992	0.00301752346730565	0.00301752346736182	0.00301752346740496	0.00301752346795791	0.00301752346729935	0.00301752346798061	0.00301752346789421	0.0030175234675675	0.00301752346724841	0
9283	0.000212553962268813	0.00021255396224591	0.000212553962261893	0.000212553962267187	0.000212553962241673	0.000212553962253677	0.000212553962236481	0.000212553962246388	0.000212553962245968	0.000212553962270547	0.997661906415192	0.000212553962269363	1
8859	0.000245948462216503	0.000245948462232117	0.000245948462275543	0.000245948462221718	0.000245948462206581	0.0913576495430901	0.000245948462203005	0.000245948462212179	0.000245948462204414	0.000245948462266631	0.906182865834615	0.00024594846225615	1
7322	0.000806157584446153	0.000806157584491432	0.000806157584448778	0.000806157584503968	0.000806157584644937	0.000806157584608253	0.991132266570096	0.000806157584553306	0.000806157584603539	0.000806157584591569	0.000806157584443407	0.000806157584568954	0
6448	8.10001200207405e-05	0.00969100536931697	8.10001200244455e-05	8.10001200137554e-05	8.10001200251931e-05	0.0206273575931622	8.10001200433792e-05	0.968952635957275	8.1000120034933e-05	8.10001200310293e-05	8.10001200297347e-05	8.10001200229609e-05	1
9493	8.87735012700994e-05	8.87735012652307e-05	0.339851208835906	0.268166333375842	8.87735012792407e-05	0.318500726633494	8.8773501261983e-05	8.87735012781573e-05	8.8773501257686e-05	8.87735012683857e-05	8.87735012752558e-05	0.0727715431446029	0
4102	0.000129834532175604	0.000129834532172911	0.469806453600294	0.528895201077953	0.00012983453217598	0.0001298345321749	0.000129834532170023	0.000129834532179927	0.000129834532166978	0.00012983453217862	0.000129834532176734	0.000129834532181171	0
3375	7.42068945192916e-05	7.42068945247423e-05	0.0807235915695612	7.42068945227447e-05	0.0528962356343453	0.0884682768162622	7.42068945303422e-05	0.106396020473721	7.42068945207687e-05	7.42068945190158e-05	7.42068945175311e-05	0.670996427244456	1
3983	0.000430757785079989	0.000430757785063839	0.00043075778509809	0.169581440849817	0.000430757785057117	0.000430757785066466	0.000430757785030783	0.000430757785052315	0.00043075778504019	0.571522857378513	0.000430757785157716	0.255018881706024	0
6436	0.000111058413100103	0.000111058413087951	0.000111058413091702	0.000111058413102517	0.000111058413100571	0.0179202222567293	0.000111058413090379	0.958997332396498	0.000111058413086883	0.000111058413107091	0.000111058413122025	0.0220829196288833	1
4202	0.000201007160756221	0.000201007160757389	0.000201007160763852	0.000201007160764182	0.604936242102343	0.000201007160758016	0.000201007160743905	0.393053686290052	0.000201007160741752	0.000201007160757097	0.000201007160761271	0.000201007160800365	1
6621	0.000343507175334495	0.000343507175351788	0.000343507175367942	0.000343507175357379	0.00034350717536644	0.0957542681234528	0.000343507175343427	0.753988838702807	0.000343507175342203	0.000343507175347133	0.000343507175379987	0.14716532859555	1
1187	0.00280925206321841	0.00280925206393984	0.00280925206334524	0.00280925206314318	0.00280925206622052	0.0028092520638146	0.00280925206344284	0.00280925206390923	0.00280925206326825	0.969098227298608	0.00280925206332312	0.0028092520637673	0
2262	8.34924906109361e-05	8.34924906174859e-05	8.34924906228362e-05	8.34924906224547e-05	0.140169329146644	0.41631009388547	8.34924906096009e-05	8.3492490609548e-05	8.3492490609047e-05	8.34924906139097e-05	0.442769144552351	8.34924906193403e-05	0
9508	0.000147209139411088	0.000147209139430002	0.000147209139413457	0.000147209139408098	0.000147209139422378	0.325750751973917	0.000147209139417184	0.672777156631954	0.000147209139394865	0.00014720913940816	0.000147209139402876	0.000147209139421513	0
4933	1.55975485441642e-05	1.55975485393262e-05	1.55975485395274e-05	1.55975485416582e-05	1.55975485408738e-05	0.246102982864483	1.55975485424655e-05	1.55975485405072e-05	1.55975485435775e-05	0.0680161361218837	0.020921184880687	0.664834915744614	1
9498	0.503047293577214	0.000116128294188398	0.154067954306804	0.000116128294205796	0.000116128294186042	0.00011612829418638	0.000116128294224496	0.000116128294194736	0.000116128294180565	0.000116128294207419	0.000116128294204625	0.341839597468204	0
4198	9.30347421272482e-05	9.30347421188412e-05	9.30347421286146e-05	0.0524072027167442	9.30347421152086e-05	9.30347421247939e-05	9.30347421206522e-05	9.30347421148426e-05	9.30347421241283e-05	9.30347421194498e-05	0.921709569254926	0.0250459153492361	0
4990	0.347341693328896	0.00105750308406837	0.00105750308399671	0.00105750308394658	0.00105750308401245	0.00105750308391933	0.00105750308386024	0.642083275831523	0.00105750308392946	0.0010575030838945	0.00105750308389328	0.00105750308405992	1
9429	0.000539177036307601	0.318297257221242	0.577759037184651	0.000539177036340587	0.000539177036284857	0.000539177036285709	0.000539177036299641	0.000539177036323544	0.000539177036288169	0.000539177036422246	0.000539177036337783	0.0990911122672169	0
7644	0.000234607142123002	0.000234607142133642	0.000234607142132075	0.56513890047379	0.000234607142115258	0.0002346071421337	0.000234607142162124	0.000234607142126866	0.000234607142128968	0.000234607142135069	0.000234607142142976	0.432515028104877	0
6931	0.503307013387701	0.000569345672837005	0.000569345672876708	0.000569345672842932	0.000569345672822781	0.000569345672858388	0.000569345672975815	0.000569345672855806	0.0810597008562542	0.000569345672856957	0.000569345672853574	0.410509174700265	0
2582	0.000298205682538797	0.779711995242159	0.000298205682545937	0.000298205682555385	0.000298205682549325	0.000298205682553464	0.000298205682575379	0.00029820568257182	0.000298205682507743	0.000298205682565941	0.000298205682546799	0.21730594793233	0
864	0.000806157584534554	0.000806157584488404	0.132120065922289	0.31841290562054	0.000806157584459048	0.000806157584540165	0.000806157584803809	0.00080615758446878	0.000806157585210211	0.231459337570043	0.000806157584602462	0.311558430210021	1
7363	0.000332289554125787	0.423526589148017	0.000332289554128832	0.000332289554131419	0.366743173339006	0.000332289554128082	0.1144913584657	0.000332289554100787	0.000332289554065108	0.000332289554131899	0.000332289554138996	0.0925805626143266	1
769	0.00741590954004637	0.00741590953844717	0.00741590954301349	0.00741590953860226	0.007415909538333	0.00741590953851136	0.00741590953848975	0.0074159095383328	0.00741590953912338	0.918424995068836	0.00741590953934441	0.00741590953892007	0
1327	0.000487512190825081	0.669642532440808	0.000487512190852151	0.000487512190884168	0.000487512190830934	0.000487512190852657	0.00048751219078588	0.000487512190875268	0.000487512190809795	0.000487512190830612	0.000487512190887374	0.325482345650758	0
6843	0.000146678633876134	0.000146678633878107	0.000146678633879706	0.000146678633877979	0.700939838688868	0.0001466786339036	0.000146678633862026	0.140911553102076	0.000146678633871262	0.000146678633876522	0.00014667863390399	0.156828500504126	1
2715	0.000385839720561007	0.000385839720698299	0.487671126068419	0.000385839720527325	0.0211254773636364	0.000385839720572534	0.470126947152917	0.000385839720531484	0.0179897316504301	0.000385839720600594	0.000385839720500362	0.000385839720605776	0
9933	0.000206096248043402	0.765502265522362	0.000206096248039378	0.00020609624804436	0.000206096248079666	0.000206096248072672	0.000206096248033567	0.000206096248084558	0.00020609624803821	0.000206096248060707	0.000206096248059883	0.232436771997082	0
8758	0.000106691632576919	0.000106691632593451	0.000106691632582215	0.000106691632586183	0.712620426416421	0.0628125197778493	0.000106691632579417	0.000106691632605312	0.000106691632575815	0.000106691632589971	0.000106691632595319	0.223606829112445	1
9378	0.000476106852117848	0.134745612489962	0.000476106852117473	0.000476106852172865	0.00047610685209215	0.0979664571228049	0.000476106852170183	0.000476106852096509	0.377520168637013	0.000476106852125911	0.000476106852092425	0.385958906933235	0
1637	0.00354283915205915	0.00354283915196918	0.00354283915175388	0.00354283915168365	0.505489030408185	0.00354283915264242	0.0035428391535101	0.00354283915270377	0.00354283915311924	0.459082578068914	0.00354283915179094	0.00354283915166837	1
8856	0.000132367984318414	0.000132367984335514	0.000132367984325748	0.000132367984335719	0.000132367984306072	0.000132367984321769	0.000132367984339744	0.000132367984364788	0.000132367984315806	0.000132367984333752	0.444444956987811	0.554231363168892	1
8189	0.000124664826859588	0.0738589633020766	0.000124664826872682	0.000124664826863144	0.000124664826866478	0.484986717997516	0.00662992638022277	0.111650818716164	0.000124664826867747	0.000124664826887532	0.0543337438256438	0.26779184081716	0
9659	0.000304907515149542	0.000304907515147864	0.00030490751516227	0.000304907515158612	0.805545661282684	0.000304907515195366	0.000304907515184765	0.166455010402141	0.000304907515146316	0.000304907515152148	0.000304907515166132	0.0252551606787125	1
443	0.000293899103247696	0.000293899103206454	0.000293899103259899	0.30191377833198	0.000293899103196447	0.000293899103210891	0.000293899103177073	0.357272723835538	0.000293899103202608	0.338168405903504	0.000293899103225724	0.000293899103251773	1
9682	4.0927195819602e-05	0.13570108758899	4.09271958206986e-05	4.0927195824416e-05	0.00463061354894534	0.315836684880703	4.09271958176534e-05	4.09271958237626e-05	4.09271958173529e-05	4.09271958233982e-05	0.0465336992352705	0.497011424375344	0
6093	0.00013868220886098	0.000138682208845331	0.000138682208859408	0.000138682208857092	0.488777604609806	0.0153116948820518	0.000138682208842205	0.340700522804624	0.000138682208838902	0.000138682208850222	0.00013868220886122	0.154100720032703	1
10033	0.000116460575013601	0.0287973674528079	0.430709104682186	0.134196266991632	0.000116460574988227	0.00509849765665242	0.000116460574986029	0.00011646057499889	0.000116460575004709	0.000116460575010666	0.000116460575004618	0.400383539191714	0
1100	0.0557486563070941	4.79695672376635e-05	0.779680870871985	4.79695672378374e-05	4.79695672381016e-05	4.7969567251764e-05	4.79695672403907e-05	4.7969567240071e-05	4.79695672342675e-05	4.79695672370224e-05	4.79695672359458e-05	0.164138746715768	0
449	0.176329882905331	0.0619286340732034	0.16370684255593	0.580670077492225	6.19989950932431e-05	0.0115764961276195	0.00541607287519595	6.19989950782605e-05	6.19989950772761e-05	6.19989950845876e-05	6.19989950793878e-05	6.19989950829078e-05	0
1853	0.000197113341205006	0.000197113341212948	0.000197113341212468	0.000197113341219908	0.000197113341229851	0.00019711334124949	0.000197113341198494	0.798086299939026	0.000197113341208014	0.000197113341212433	0.000197113341216842	0.199942566648808	1
213	7.78995682423494e-05	7.7899568249321e-05	0.14243083081648	0.179463905173692	7.78995682377285e-05	0.00579572365150184	7.78995682414269e-05	7.78995682473602e-05	7.78995682388699e-05	7.78995682411244e-05	7.78995682433433e-05	0.671686343812384	1
4864	0.000277848736679341	0.000277848736678539	0.000277848736697768	0.565684290137847	0.000277848736639471	0.000277848736660968	0.000277848736640502	0.000277848736672385	0.171117985627033	0.000277848736655053	0.000277848736669806	0.260697085605127	1
10554	0.000204030000329425	0.000204030000317082	0.000204030000327143	0.000204030000339072	0.000204030000329169	0.0532293267111698	0.000204030000351789	0.000204030000316238	0.000204030000307283	0.000204030000334548	0.572472594558206	0.372461808727672	1
3124	0.000181308338226137	0.000181308338223731	0.00018130833822894	0.000181308338230688	0.0521453998906696	0.000181308338233769	0.000181308338210555	0.882940897837607	0.000181308338219632	0.000181308338268975	0.000181308338242536	0.0632819272276388	1
2352	0.000124664826867253	0.000124664826869096	0.141021850147735	0.160805281998441	0.000124664826877801	0.108159860061147	0.000124664826869408	0.000124664826892251	0.000124664826857421	0.000124664826873983	0.0750124363781472	0.514127917626423	0
1807	0.000122415157657095	0.000122415157644393	0.00012241515764763	0.00012241515765232	0.0001224151576579	0.0781829863465004	0.000122415157647355	0.893410686001347	0.00012241515764245	0.000122415157650085	0.0273045912333001	0.000122415157653392	1
2861	0.000247443694913966	0.000247443694914096	0.498206819884592	0.119607781942442	0.000247443694910053	0.000247443694931971	0.000247443694919453	0.000247443694926436	0.00024744369491207	0.0002474436949599	0.000247443694964114	0.379958404918614	0
1484	0.021504211040283	0.000309545300291167	0.00030954530029947	0.00030954530028041	0.412840732058797	0.315984661367499	0.000309545300290345	0.139220848633775	0.000309545300315713	0.1082827297976	0.000309545300246745	0.000309545300322248	1
5261	0.000459965524665527	0.177825701640651	0.000459965524701918	0.000459965524662526	0.000459965524688403	0.000459965524720755	0.000459965524651309	0.315007577155844	0.336271601455482	0.167215395550493	0.000459965524696766	0.00045996552474282	0
7946	4.87743404699866e-05	0.0167485639436886	0.481911579137815	4.87743404755874e-05	4.87743404694087e-05	4.87743404696278e-05	4.87743404673906e-05	4.87743404689513e-05	4.87743404636955e-05	4.87743404685575e-05	0.445029196882688	0.055920465312055	0
3225	0.000178134289607581	0.000178134289612459	0.000178134289638086	0.000178134289619063	0.000178134289604364	0.000178134289606716	0.000178134289622935	0.0275942061604363	0.000178134289607191	0.000178134289639064	0.970624450943376	0.00017813428963017	1
1262	5.98123658282376e-05	0.00666774012682684	5.98123658314551e-05	0.0309581736471156	5.98123658230657e-05	5.98123658311893e-05	5.98123658235608e-05	0.149001429125606	5.98123658251234e-05	5.98123658327313e-05	5.9812365833293e-05	0.812894158173823	1
3114	0.000147209139390515	0.000147209139448215	0.00014720913939515	0.000147209139394279	0.719657809066413	0.000147209139405698	0.000147209139384522	0.278870099539524	0.000147209139387119	0.000147209139450178	0.0001472091393983	0.00014720913940982	1
1919	0.000277848736661917	0.000277848736710219	0.102475739320026	0.894745773313246	0.000277848736637021	0.000277848736641521	0.000277848736735195	0.000277848736643386	0.000277848736697301	0.000277848736673939	0.000277848736651457	0.000277848736675453	0
5414	8.26448311792834e-05	8.26448311770399e-05	8.2644831179199e-05	8.26448311838103e-05	8.26448311942304e-05	0.0587728538156357	8.26448311823956e-05	0.940400697872508	8.26448311995357e-05	8.26448311900467e-05	8.26448311853043e-05	8.26448311854187e-05	1
2412	5.92895977986352e-05	5.92895978012545e-05	5.92895978024049e-05	5.92895978007672e-05	5.92895978428373e-05	0.00692100027023715	5.92895978007625e-05	0.791200933819526	5.92895978043656e-05	5.92895978129276e-05	5.92895978108062e-05	0.201344459529962	1
2873	0.000155653632259164	0.000155653632255162	0.000155653632264566	0.0139483260217623	0.000155653632272966	0.000155653632277197	0.000155653632247742	0.984495137655558	0.000155653632262877	0.000155653632282263	0.000155653632291169	0.000155653632266292	1
1184	0.000159935066479325	0.000159935066480607	0.0716186209373234	0.000159935066481838	0.000159935066484784	0.370733916837594	0.000159935066460912	0.399789810916537	0.000159935066464864	0.000159935066474192	0.000159935066488095	0.156578170776732	1
2859	6.43515691936232e-05	6.43515691867049e-05	6.43515691911627e-05	6.43515691943139e-05	0.117151385041854	6.4351569193706e-05	0.585035214065313	0.0647285706987057	0.194093196755391	6.43515691904624e-05	6.43515691872837e-05	0.0385411724543986	1
9185	9.8197248413911e-05	9.81972484107841e-05	0.127968972680831	0.0926451631203161	0.169288547870107	0.453133610831557	9.8197248406083e-05	0.156276324758319	9.81972484100318e-05	9.81972484122799e-05	9.81972484023903e-05	9.81972484132518e-05	0
3434	0.00111546684893961	0.00111546684885972	0.00111546684885812	0.449746386831525	0.00111546684881856	0.00111546684900297	0.539098944679012	0.00111546684883359	0.00111546684899497	0.0011154668490028	0.00111546684903631	0.00111546684911622	0
1436	6.78939258359903e-05	6.78939258302352e-05	0.595001362157543	0.378704433860257	6.78939258252754e-05	6.7893925833638e-05	6.78939258326051e-05	6.78939258328754e-05	6.7893925834263e-05	6.78939258336866e-05	0.0256831586497054	6.78939258354854e-05	0
1671	9.19834745707699e-05	9.19834745720279e-05	9.19834745730103e-05	9.19834745860875e-05	9.19834745716156e-05	9.19834745715338e-05	0.478386772266338	9.19834745739514e-05	0.520693392987925	9.1983474574924e-05	9.19834745696574e-05	9.19834745728451e-05	0
6334	0.000240143972169854	0.000240143972144267	0.000240143972181453	0.704775308492636	0.000240143972146681	0.00024014397214708	0.000240143972270868	0.00024014397215229	0.000240143972179206	0.292823251785599	0.0002401439721698	0.000240143972203766	0
4822	6.67799764258397e-05	6.67799764323755e-05	6.67799764281481e-05	6.67799764392019e-05	6.67799764281915e-05	6.67799764344105e-05	6.67799764242725e-05	6.67799764281325e-05	6.67799764231504e-05	6.67799764298583e-05	0.579308551591698	0.420023648644008	1
9072	9.28225706290563e-05	9.2822570627326e-05	9.28225706323091e-05	9.28225706355184e-05	0.418302040343446	0.010867036189961	9.28225706287792e-05	0.408845221766108	0.0399684760002419	9.28225706329631e-05	9.28225706650393e-05	0.121367467705792	1
7704	0.000701555329579116	1.27691827949044e-05	1.27691827950919e-05	1.2769182797023e-05	0.225161344032929	0.0775034898009309	1.27691827956633e-05	0.502077902426701	1.27691827948721e-05	1.27691827955871e-05	1.27691827963478e-05	0.19446632413029	1
1229	0.00125280401305263	0.00125280401296755	0.0012528040129704	0.00125280401307526	0.383020118473036	0.00125280401301504	0.00125280401303007	0.00125280401303912	0.523932377772671	0.0817722676366902	0.0012528040131371	0.00125280401331603	1
10531	0.000512044679664611	0.398837536561612	0.000512044679718989	0.000512044679774576	0.058850641708025	0.118887029432269	0.0827536740682727	0.000512044679717673	0.000512044679639311	0.0559614721386399	0.000512044679682902	0.281637378012984	0
7533	0.000250489372852911	0.000250489372854083	0.000250489372847218	0.941209289914553	0.00025048937282717	0.00025048937282911	0.000250489372816384	0.000250489372882593	0.000250489372809299	0.000250489372837849	0.000250489372879659	0.0562858163570108	0
6188	5.78568476195705e-05	5.78568476228345e-05	0.187032070815203	5.78568476212665e-05	0.00976045154204098	0.513847332957909	5.7856847611697e-05	0.0346722986047991	5.78568476165945e-05	0.0504996720503648	5.78568476214706e-05	0.20384103294397	0
7436	0.000170664983977993	0.000170664983969546	0.000170664983982022	0.128669364161456	0.00017066498395876	0.000170664983962713	0.000170664983966799	0.000170664983970638	0.000170664983968682	0.000170664983975705	0.790591423236439	0.0792032277463723	0
6822	0.108501125681082	0.000569345672887533	0.000569345672966137	0.000569345673001895	0.794215290013953	0.000569345672883574	0.000569345672882305	0.00056934567289874	0.000569345672949308	0.000569345672969352	0.000569345672966826	0.0921594732485594	0
4401	0.000304907515159621	0.996646017333339	0.00030490751517268	0.000304907515142192	0.000304907515142717	0.000304907515135625	0.000304907515195181	0.000304907515136327	0.000304907515138356	0.000304907515150482	0.000304907515143002	0.000304907515144265	0
3440	6.41487236717565e-05	6.41487236655053e-05	0.0245343086486623	6.4148723667109e-05	0.468707914519551	0.175091340070094	6.41487236539275e-05	0.0673239626909402	6.41487236550189e-05	6.41487236603162e-05	6.41487236630445e-05	0.263893433005117	1
6295	0.00050568296107262	0.438380708427089	0.000505682961101712	0.0742139276942565	0.000505682961063367	0.000505682961022183	0.131500442176542	0.000505682961012031	0.000505682961077389	0.000505682961117193	0.000505682961047156	0.351859458013599	1
8585	4.94258587234899e-05	4.94258587271861e-05	4.9425858725781e-05	4.94258587273756e-05	4.94258587333412e-05	0.661257063512646	4.94258587302519e-05	0.338248677900062	4.94258587242e-05	4.94258587264036e-05	4.94258587386437e-05	4.94258587354057e-05	1
7979	0.000187143859826755	0.000187143859855356	0.000187143859848957	0.833613579680646	0.000187143859807919	0.000187143859810281	0.0622189561332594	0.000187143859815531	0.00018714385980948	0.000187143859830048	0.000187143859847703	0.102483169447642	0
6846	0.00428961034378293	0.173662558821313	0.470449524820178	0.00428961034286807	0.00428961034237726	0.0042896103427099	0.00428961034314027	0.00428961034248071	0.317281423272024	0.00428961034326655	0.00428961034288487	0.00428961034297401	0
6494	6.63445649381004e-05	6.63445649354081e-05	6.63445649366837e-05	6.6344564952971e-05	0.287129892418286	6.6344564941784e-05	6.63445649395929e-05	0.361504273374746	6.63445649353774e-05	6.63445649768861e-05	6.63445649401189e-05	0.350768733122471	1
9867	0.00108571187749347	0.00108571187746397	0.0010857118775785	0.00108571187751192	0.670373233881009	0.00108571187751716	0.00108571187746005	0.00108571187777336	0.212788899589248	0.107066459631757	0.00108571187744363	0.00108571187774459	1
668	0.000145109813675869	0.000145109813660439	0.00014510981366866	0.000145109813662854	0.67702869211054	0.000145109813679031	0.000145109813655002	0.0166523647311255	0.000145109813657361	0.000145109813661051	0.000145109813662535	0.305012954835351	1
1648	0.00388062495138022	0.0038806249514752	0.456242196697985	0.00388062495083552	0.00388062495096953	0.00388062495102154	0.504951553789559	0.00388062495081511	0.00388062495180234	0.00388062495158916	0.00388062495132873	0.00388062495123824	0
941	0.0047949588788285	0.0047949588788451	0.325622248103685	0.0047949588774203	0.00479495887721829	0.00479495887776991	0.0047949588774971	0.0047949588772	0.62642816311786	0.00479495887814409	0.00479495887809147	0.00479495887744042	0
9047	0.000245948462218683	0.00024594846224773	0.00024594846223409	0.916265481988068	0.000245948462215187	0.000245948462230956	0.000245948462225445	0.00024594846223817	0.00024594846227507	0.000245948462236322	0.0002459484622326	0.0812750333895773	0
6402	8.06790021679844e-05	0.469142017097271	8.06790021733964e-05	8.06790021684395e-05	8.06790021937024e-05	8.06790021696269e-05	8.06790021581362e-05	8.0679002165589e-05	8.06790021616543e-05	8.06790021748139e-05	8.06790021770235e-05	0.530051192881018	0
4277	0.000695891984287177	0.000695891984339718	0.000695891984365803	0.248182901796236	0.000695891984266565	0.00069589198430653	0.000695891984411507	0.000695891984315881	0.744858178360476	0.000695891984305343	0.000695891984319238	0.00069589198437041	0
8875	0.000140598447312408	0.000140598447291351	0.000140598447314504	0.206881138699552	0.000140598447289723	0.000140598447295584	0.138003845917641	0.000140598447291442	0.000140598447290058	0.103073031071327	0.290761087819065	0.26029670736133	0
4106	0.000358641194180326	0.569967103539714	0.340684802717842	0.000358641194245959	0.000358641194217488	0.00035864119420563	0.000358641194154624	0.00035864119421366	0.000358641194161935	0.000358641194206493	0.000358641194250522	0.0861203229946072	0
7364	0.000106972039632531	0.0217314649208001	0.000106972039636248	0.050163034635322	0.000106972039634449	0.164545974979497	0.000106972039637404	0.000106972039636714	0.000106972039627982	0.000106972039636799	0.762703749147299	0.000106972039639499	1
